YEAR,MO,DY,HR,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,6,13,16,29.08,22.89,69.25,0.11,100.14,5.2,270.43
2017,6,13,17,28.02,23.23,75.19,0.32,100.13,4.72,278.48
2017,6,13,18,26.33,23.52,84.44,0.62,100.14,4.56,286.01
2017,6,13,19,24.68,22.72,88.81,0.73,100.19,4.89,304.2
2017,6,13,20,23.88,22.39,91.25,0.63,100.24,5.4,326.98
2017,6,13,21,23.28,22.12,93.06,0.31,100.27,5.67,341.54
2017,6,13,22,22.81,21.84,94.25,0.1,100.27,5.81,354.83
2017,6,13,23,22.48,21.68,95.12,0.09,100.29,5.74,5.15
2017,6,14,0,22.12,21.3,95.06,0.05,100.33,6.35,17.48
2017,6,14,1,21.56,20.56,94.06,0.02,100.39,6.33,28.21
2017,6,14,2,20.9,19.6,92.38,0.01,100.44,5.98,35.37
2017,6,14,3,20.26,18.74,91,0.02,100.48,5.72,39.96
2017,6,14,4,19.68,18.16,90.88,0.03,100.54,5.13,37.45
2017,6,14,5,19.75,17.91,89,0.05,100.6,4.33,32.03
2017,6,14,6,20.52,17.75,84,0.03,100.63,3.45,32.79
2017,6,14,7,21.97,16.69,72,0.02,100.63,3.52,36.62
2017,6,14,8,23.19,15.77,63.12,0.01,100.64,3.61,32.45
2017,6,14,9,24.29,15.44,57.88,0,100.65,3.51,28.34
2017,6,14,10,25.17,15.26,54.31,0,100.66,2.87,27.96
2017,6,14,11,25.9,15.21,51.81,0,100.65,2.07,30.15
2017,6,14,12,26.15,15.08,50.69,0,100.62,1.71,28.32
2017,6,14,13,26.41,15.05,49.75,0,100.59,1.61,23.82
2017,6,14,14,26.53,15.06,49.44,0,100.59,1.58,15.48
2017,6,14,15,26.3,15.15,50.31,0,100.58,1.36,11.57
2017,6,14,16,26.66,15.44,50.12,0,100.56,0.95,12.78
2017,6,14,17,25.77,15.19,52.25,0,100.59,0.46,30.96
2017,6,14,18,23.16,16.17,65.12,0,100.65,0.58,138.3
2017,6,14,19,20.76,15.8,73.44,0,100.7,2,158.24
2017,6,14,20,19.05,15.7,80.94,0,100.76,3.11,165.02
2017,6,14,21,17.76,15.75,87.94,0.02,100.77,3.69,171.1
2017,6,14,22,16.88,15.69,92.62,0.02,100.76,3.76,174.51
2017,6,14,23,16.44,15.7,95.25,0.01,100.76,3.46,171.56
2017,6,15,0,16.26,15.8,97.06,0.02,100.74,3.15,159.04
2017,6,15,1,16.08,15.84,98.38,0.03,100.74,3.3,139.99
2017,6,15,2,15.9,15.87,99.69,0.03,100.76,3.94,124.16
2017,6,15,3,16.01,15.9,99.31,0.04,100.78,4.39,117.34
2017,6,15,4,16.1,15.83,98.12,0.06,100.81,4.29,114.51
2017,6,15,5,16.62,15.88,95.38,0.04,100.86,3.48,115.53
2017,6,15,6,17.37,15.54,89,0.01,100.91,3.4,130.9
2017,6,15,7,18.76,14.8,77.81,0,100.93,3.54,142.27
2017,6,15,8,20.32,14.13,67.62,0,100.93,3.71,150.09
2017,6,15,9,21.55,13.95,61.88,0,100.91,3.96,153.99
2017,6,15,10,22.36,13.8,58.31,0,100.89,4.42,154.66
2017,6,15,11,22.81,13.51,55.75,0,100.87,4.94,154.53
2017,6,15,12,22.94,13.11,53.81,0,100.86,5.39,156.04
2017,6,15,13,22.76,12.67,52.94,0,100.84,5.72,158.27
2017,6,15,14,22.34,12.29,52.88,0,100.81,5.88,160.02
2017,6,15,15,21.69,12.03,54.12,0,100.79,5.79,159.95
2017,6,15,16,20.78,11.91,56.75,0,100.77,5.57,156.96
2017,6,15,17,19.62,12.08,61.75,0,100.77,5.34,150.43
2017,6,15,18,18.16,12.76,70.75,0,100.77,5.13,142.61
2017,6,15,19,16.72,13.4,80.88,0,100.77,5.29,136.79
2017,6,15,20,16.08,13.85,86.62,0,100.82,5.22,135.42
2017,6,15,21,15.74,14.21,90.56,0,100.85,4.98,136.59
2017,6,15,22,15.43,14.42,93.62,0,100.85,4.86,134.61
2017,6,15,23,15.13,14.53,96.12,0,100.82,4.95,129.49
2017,6,16,0,14.94,14.58,97.5,0,100.77,5.05,123.4
2017,6,16,1,14.94,14.58,97.5,0,100.72,5.43,122.48
2017,6,16,2,15.23,14.61,95.94,0,100.69,5.67,123.54
2017,6,16,3,15.4,14.62,95,0.01,100.68,5.66,123.91
2017,6,16,4,15.54,14.64,94.31,0.01,100.68,5.68,123.1
2017,6,16,5,16.05,14.76,92,0.01,100.69,5.62,122.1
2017,6,16,6,16.9,14.82,87.5,0.02,100.71,5.98,124.08
2017,6,16,7,17.84,15.07,83.69,0.1,100.73,5.83,125.73
2017,6,16,8,18.82,15.65,81.81,0.12,100.74,5.62,128.22
2017,6,16,9,19.73,16.31,80.62,0.15,100.72,5.48,131.82
2017,6,16,10,20.17,16.87,81.19,0.24,100.71,5.25,134.46
2017,6,16,11,20.37,17.29,82.38,0.34,100.67,4.98,135.45
2017,6,16,12,20.7,17.64,82.5,0.38,100.62,4.67,135.88
2017,6,16,13,20.95,17.96,82.94,0.39,100.57,4.27,135.07
2017,6,16,14,21.08,18.23,83.62,0.36,100.52,3.97,132.29
2017,6,16,15,21.05,18.43,84.88,0.3,100.49,3.7,128.4
2017,6,16,16,20.73,18.55,87.25,0.25,100.48,3.37,121.74
2017,6,16,17,20.14,18.6,90.75,0.21,100.49,3.06,111.39
2017,6,16,18,19.39,18.58,94.94,0.18,100.51,2.82,99.07
2017,6,16,19,18.66,18.3,97.62,0.16,100.52,3.16,90.71
2017,6,16,20,18.31,17.99,97.81,0.14,100.54,3.4,89.47
2017,6,16,21,18,17.69,97.94,0.15,100.51,3.33,88.79
2017,6,16,22,17.72,17.42,98,0.15,100.48,3.21,90.14
2017,6,16,23,17.51,17.23,98.06,0.17,100.45,2.96,91.21
2017,6,17,0,17.3,17.04,98.19,0.18,100.44,2.66,89.16
2017,6,17,1,17.14,16.87,98.19,0.18,100.44,2.31,83.21
2017,6,17,2,17.02,16.76,98.19,0.2,100.44,2.06,77.07
2017,6,17,3,16.95,16.67,98,0.21,100.45,2.12,70.43
2017,6,17,4,16.9,16.58,97.94,0.14,100.46,2.24,70.68
2017,6,17,5,17.24,16.81,97.25,0.15,100.47,1.94,72.15
2017,6,17,6,17.67,17.13,96.56,0.25,100.47,1.35,72.09
2017,6,17,7,18.62,17.97,95.88,0.43,100.49,0.9,83.49
2017,6,17,8,19.94,19.05,94.62,0.39,100.5,0.57,127.81
2017,6,17,9,21.5,20,91.31,0.34,100.5,1.09,178.76
2017,6,17,10,22.7,20.49,87.38,0.34,100.49,1.58,175.75
2017,6,17,11,23.03,20.47,85.44,0.48,100.48,2.21,158.88
2017,6,17,12,23.54,20.76,84.25,0.61,100.46,2.95,159.69
2017,6,17,13,23.55,20.86,84.75,0.62,100.43,3.52,163.9
2017,6,17,14,23.17,20.89,86.88,0.51,100.4,3.92,163.33
2017,6,17,15,22.73,20.87,89.19,0.39,100.36,4.35,162.02
2017,6,17,16,22.23,20.77,91.38,0.25,100.34,4.56,161.63
2017,6,17,17,21.61,20.62,94.06,0.18,100.33,4.33,159.5
2017,6,17,18,20.92,20.34,96.44,0.18,100.35,3.96,155.51
2017,6,17,19,20.11,19.76,97.88,0.17,100.38,4.22,153.48
2017,6,17,20,19.49,19.19,98.19,0.14,100.42,4.37,155.82
2017,6,17,21,18.98,18.71,98.31,0.12,100.44,4.34,158.14
2017,6,17,22,18.65,18.38,98.19,0.1,100.42,4.35,160.17
2017,6,17,23,18.48,18.22,98.19,0.1,100.4,4.37,163.9
2017,6,18,0,18.43,18.15,98.19,0.11,100.35,4.44,167.8
2017,6,18,1,18.47,18.2,98.25,0.1,100.3,4.56,169.84
2017,6,18,2,18.55,18.3,98.31,0.1,100.26,4.72,170.66
2017,6,18,3,18.7,18.45,98.38,0.1,100.27,4.77,174.17
2017,6,18,4,18.94,18.69,98.38,0.08,100.32,4.6,177.47
2017,6,18,5,19.61,19.25,97.69,0.08,100.39,4.02,179.11
2017,6,18,6,20.33,19.84,97,0.08,100.43,3.37,175.48
2017,6,18,7,21.38,20.68,95.75,0.02,100.41,3.46,173.13
2017,6,18,8,23.36,21.69,90.25,0.02,100.37,4.46,183.51
2017,6,18,9,25.43,22.08,81.56,0.04,100.29,5.6,183.2
2017,6,18,10,26.33,22.12,77.56,0.05,100.22,6.88,180.39
2017,6,18,11,26.75,22.13,75.75,0.04,100.18,7.79,182.24
2017,6,18,12,26.99,22.17,74.81,0.04,100.15,8.22,185.51
2017,6,18,13,27.15,22.22,74.38,0.04,100.13,8.27,188.31
2017,6,18,14,27.15,22.26,74.56,0.03,100.1,8.34,189.22
2017,6,18,15,26.79,22.24,76.12,0.03,100.06,8.28,188.08
2017,6,18,16,26.12,22.26,79.19,0.03,100.03,8.09,187.43
2017,6,18,17,25.26,22.2,83.12,0.03,100.03,7.54,185.47
2017,6,18,18,23.98,21.97,88.44,0.03,100.05,6.83,182.55
2017,6,18,19,22.75,21.54,92.94,0.03,100.06,6.54,182.33
2017,6,18,20,22.08,21.16,94.62,0.03,100.1,6.32,184.68
2017,6,18,21,21.65,20.88,95.44,0.02,100.1,6,187.63
2017,6,18,22,21.39,20.69,95.88,0.02,100.1,5.91,190.58
2017,6,18,23,21.23,20.62,96.31,0.01,100.09,5.95,192.21
2017,6,19,0,21.12,20.57,96.56,0.01,100.07,6.04,193.01
2017,6,19,1,21.07,20.57,96.94,0.01,100.07,6.15,194.34
2017,6,19,2,21.06,20.62,97.25,0.01,100.08,6.24,195.83
2017,6,19,3,21.1,20.7,97.44,0.01,100.09,6.27,195.54
2017,6,19,4,21.16,20.74,97.44,0.02,100.11,6.13,193.33
2017,6,19,5,21.81,20.99,95,0.02,100.12,5.73,190.21
2017,6,19,6,22.92,21.51,91.69,0.02,100.13,5.63,190.39
2017,6,19,7,24.21,22.2,88.44,0.34,100.14,6.54,198.61
2017,6,19,8,25.3,22.69,85.44,0.37,100.15,7.1,204.73
2017,6,19,9,26.24,22.73,80.94,0.43,100.14,7.22,205.18
2017,6,19,10,26.81,22.58,77.56,0.5,100.12,7.58,200.13
2017,6,19,11,27.13,22.49,75.75,0.51,100.1,8.29,196.71
2017,6,19,12,27.15,22.51,75.69,0.47,100.07,8.79,193.73
2017,6,19,13,26.6,22.62,78.62,0.6,100.03,9.07,189.37
2017,6,19,14,25.98,22.75,82.31,0.74,100,9.27,185.85
2017,6,19,15,25.48,22.7,84.5,0.76,99.96,9.43,183.51
2017,6,19,16,24.64,22.58,88.19,0.91,99.95,9.34,183.6
2017,6,19,17,23.62,22.37,92.69,1.12,99.98,9.09,188.26
2017,6,19,18,22.77,22.09,95.94,2.25,100.04,8.45,192.71
2017,6,19,19,22.25,21.8,97.31,2.22,100.06,7.77,192.12
2017,6,19,20,21.83,21.47,97.75,1.59,100.09,7.17,189.85
2017,6,19,21,21.54,21.18,97.88,1.54,100.1,6.63,196.56
2017,6,19,22,21.44,21.06,97.69,1.4,100.11,6.92,210.62
2017,6,19,23,21.22,20.8,97.38,1.23,100.14,6.39,224.06
2017,6,20,0,20.87,20.43,97.19,1.33,100.17,5.3,233.57
2017,6,20,1,20.23,19.8,97.25,1.86,100.16,4.39,228.54
2017,6,20,2,19.71,19.38,97.88,1.08,100.16,4.28,211.81
2017,6,20,3,19.69,19.4,98.12,0.29,100.19,4.73,212.88
2017,6,20,4,19.65,19.2,97.12,0.15,100.25,5.26,229.57
2017,6,20,5,19.83,19.16,95.81,0.13,100.25,4.47,233.75
2017,6,20,6,20.76,19.57,92.75,0.11,100.29,4.47,239.45
2017,6,20,7,21.84,19.57,86.75,0,100.33,5.26,247.82
2017,6,20,8,23.44,18.86,75.38,0,100.33,5.86,255.65
2017,6,20,9,24.67,18.36,67.94,0,100.33,6.1,254.4
2017,6,20,10,25.43,17.83,62.81,0,100.34,6.58,250.3
2017,6,20,11,25.97,17.29,58.81,0,100.36,6.95,247.33
2017,6,20,12,26.33,16.91,56.25,0,100.35,7.01,244.46
2017,6,20,13,26.47,16.62,54.69,0,100.35,6.95,242.97
2017,6,20,14,26.38,16.4,54.25,0,100.34,6.86,243.26
2017,6,20,15,26.05,16.44,55.44,0,100.36,6.67,244.48
2017,6,20,16,25.38,16.75,58.88,0,100.4,6.54,248.19
2017,6,20,17,24.52,17.33,64.31,0,100.42,6.11,250.57
2017,6,20,18,22.83,18.04,74.31,0,100.46,6.16,249.36
2017,6,20,19,20.58,16.95,79.56,0,100.51,6.53,249.18
2017,6,20,20,19.63,16.5,81.94,0,100.56,6.52,249.09
2017,6,20,21,18.99,16.48,85.25,0,100.56,6.38,246.86
2017,6,20,22,18.54,16.66,88.69,0,100.55,6.37,244.1
2017,6,20,23,18.32,16.85,91.12,0,100.53,6.26,244.49
2017,6,21,0,18.07,16.93,93,0,100.51,5.87,249.1
2017,6,21,1,17.89,16.88,93.88,0,100.52,5.26,255.12
2017,6,21,2,17.44,16.61,94.88,0.01,100.51,4.51,256.78
2017,6,21,3,17.15,16.25,94.38,0.01,100.51,4.1,255.65
2017,6,21,4,17.09,16.06,93.56,0.01,100.52,4,256.32
2017,6,21,5,18.88,16.98,88.75,0,100.53,3.6,255.66
2017,6,21,6,20.7,16.96,79.19,0,100.52,2.25,245.57
2017,6,21,7,22.76,17.8,73.69,0,100.5,2.71,234.52
2017,6,21,8,24.58,16.85,62.06,0,100.47,4.5,245.04
2017,6,21,9,25.4,16.24,56.94,0,100.43,5.13,248.47
2017,6,21,10,26.04,16.23,54.75,0,100.4,5.67,247.39
2017,6,21,11,26.22,16.47,55,0.02,100.38,6.28,247.84
2017,6,21,12,26.01,16.73,56.62,0.03,100.36,6.23,250.2
2017,6,21,13,26.34,16.95,56.25,0.04,100.31,6.14,253.66
2017,6,21,14,26.23,17.14,57.31,0.06,100.28,6.03,255.6
2017,6,21,15,25.87,17.36,59.44,0.09,100.28,5.69,259
2017,6,21,16,25.06,17.51,63,0.06,100.3,5.31,265.36
2017,6,21,17,24.36,17.84,67.06,0.04,100.32,4.86,274.05
2017,6,21,18,22.81,18.65,77.38,0.02,100.37,4.93,283
2017,6,21,19,20.33,17.35,82.94,0,100.41,5.16,285.36
2017,6,21,20,19.33,16.63,84.25,0,100.46,5.33,287.24
2017,6,21,21,18.59,16.19,85.81,0,100.48,5.5,290.47
2017,6,21,22,17.95,15.94,87.88,0,100.5,5.43,295.94
2017,6,21,23,17.37,15.88,90.75,0,100.53,5.22,302.79
2017,6,22,0,16.87,15.79,93.31,0,100.56,4.92,315.39
2017,6,22,1,16.3,15.71,96.12,0,100.58,4.62,332.31
2017,6,22,2,15.81,15.62,98.62,0,100.61,4.6,347.76
2017,6,22,3,15.39,15.46,100,0,100.65,4.49,1.79
2017,6,22,4,15.19,15.21,100,0,100.69,4.21,11.33
2017,6,22,5,17.2,15.69,90.81,0,100.74,3.25,16.34
2017,6,22,6,19.08,15.96,82.06,0,100.78,1.9,22.77
2017,6,22,7,21.62,15.64,68.81,0,100.8,1.53,23.43
2017,6,22,8,23.33,15.11,59.88,0,100.77,0.65,321.34
2017,6,22,9,24.59,15.15,55.62,0,100.73,1.75,257.64
2017,6,22,10,25.37,15.8,55.44,0,100.67,2.71,241.81
2017,6,22,11,25.96,16.48,55.94,0,100.61,3.39,236.93
2017,6,22,12,26.46,17,56.12,0,100.55,3.82,231.65
2017,6,22,13,26.76,17.45,56.69,0,100.49,4.15,222.64
2017,6,22,14,26.76,17.94,58.44,0,100.45,4.62,213.61
2017,6,22,15,26.53,18.47,61.19,0,100.43,4.92,209.62
2017,6,22,16,26,19.13,65.81,0,100.43,4.84,207.52
2017,6,22,17,25.14,19.92,72.88,0,100.43,4.32,199.45
2017,6,22,18,23.53,20.52,83.38,0,100.45,4.29,191.66
2017,6,22,19,22.14,20.13,88.38,0,100.43,4.86,186.09
2017,6,22,20,21.23,19.78,91.38,0.01,100.41,5.44,186.43
2017,6,22,21,20.76,19.67,93.44,0.01,100.35,5.4,193.98
2017,6,22,22,20.66,19.8,94.69,0.01,100.31,5.4,207.01
2017,6,22,23,20.87,20.1,95.31,0.01,100.29,5.26,219.7
2017,6,23,0,20.97,20.4,96.38,0.02,100.28,5.14,230.67
2017,6,23,1,20.87,20.58,98.06,0.03,100.23,5,237.3
2017,6,23,2,20.83,20.73,99.12,0.02,100.2,4.8,239.93
2017,6,23,3,20.8,20.84,100,0.01,100.16,4.71,236.44
2017,6,23,4,21.02,21.02,99.94,0.01,100.13,4.58,226.59
2017,6,23,5,22.08,21.51,96.38,0.01,100.11,4.18,211.07
2017,6,23,6,23.16,21.9,92.5,0.01,100.1,3.72,199.27
2017,6,23,7,24.37,22.3,88.19,0.39,100.08,4.18,196.95
2017,6,23,8,24.89,22.6,86.94,0.21,100.02,4.69,196.86
2017,6,23,9,25.42,22.5,83.81,0.09,99.97,5.54,200.38
2017,6,23,10,25.74,22.02,79.88,0.12,99.89,6.3,205.64
2017,6,23,11,25.58,21.53,78.19,0.25,99.8,6.69,209.74
2017,6,23,12,25.53,21.18,76.75,0.3,99.72,7.07,209.54
2017,6,23,13,25.4,21.24,77.69,0.34,99.66,7.44,206.7
2017,6,23,14,25.55,21.81,79.75,0.4,99.59,7.46,202.4
2017,6,23,15,26.01,22.43,80.56,0.41,99.53,7.49,205.12
2017,6,23,16,26.11,22.8,81.81,0.3,99.5,7,209.48
2017,6,23,17,25.59,22.96,85.31,0.26,99.48,6.68,207.19
2017,6,23,18,24.54,22.93,90.75,0.34,99.47,6.97,200.89
2017,6,23,19,23.49,22.61,94.75,0.4,99.47,7.11,198.45
2017,6,23,20,22.95,22.3,96.19,0.28,99.51,6.99,202.27
2017,6,23,21,22.58,22.03,96.75,0.19,99.5,6.6,207.17
2017,6,23,22,22.25,21.83,97.44,0.07,99.46,5.96,208.85
2017,6,23,23,22.04,21.67,97.81,0.05,99.43,5.83,210.73
2017,6,24,0,21.91,21.57,97.88,0.04,99.4,5.78,213.54
2017,6,24,1,21.88,21.51,97.62,0.06,99.36,5.71,213.06
2017,6,24,2,21.84,21.46,97.56,0.24,99.33,5.82,212.18
2017,6,24,3,21.73,21.38,97.69,0.5,99.34,5.81,210.81
2017,6,24,4,21.58,21.26,97.94,0.76,99.34,5.39,208.09
2017,6,24,5,21.72,21.34,97.62,2.12,99.36,4.84,205.12
2017,6,24,6,22.26,21.75,96.81,5.6,99.38,4.28,206.33
2017,6,24,7,23.01,22.25,95.44,6.81,99.4,4.56,229.52
2017,6,24,8,23.75,22.28,91.38,1.32,99.45,5.14,276.37
2017,6,24,9,24.58,21.05,80.81,0.02,99.53,6.24,317.64
2017,6,24,10,25.58,18.77,66.31,0,99.6,6.88,326.76
2017,6,24,11,26.54,17.62,58.06,0,99.66,7.12,314.07
2017,6,24,12,27.01,17.27,55.31,0,99.73,7.54,300.92
2017,6,24,13,27.15,17.01,53.94,0,99.77,7.5,293.63
2017,6,24,14,27.06,16.93,53.94,0,99.83,7.08,290.42
2017,6,24,15,26.83,17.15,55.38,0,99.88,6.52,288.52
2017,6,24,16,26.41,17.61,58.44,0,99.92,5.8,286.02
2017,6,24,17,25.58,18.31,64.12,0,100,5.51,281.71
2017,6,24,18,23.8,19.46,76.62,0,100.13,5.62,274.7
2017,6,24,19,21.64,18.78,83.75,0,100.22,6.12,268.98
2017,6,24,20,20.9,18.51,86.19,0.01,100.3,6.39,266.7
2017,6,24,21,20.46,18.36,87.56,0.01,100.34,6.37,268.95
2017,6,24,22,20.03,18.2,89.12,0.01,100.36,5.96,273.76
2017,6,24,23,19.52,18.15,91.62,0.01,100.37,5.18,282.44
2017,6,25,0,18.9,18.1,94.94,0,100.37,4.52,295.15
2017,6,25,1,18.51,18.08,97.19,0.03,100.41,4.23,307.12
2017,6,25,2,17.96,17.87,99.31,0.03,100.45,4.23,320.47
2017,6,25,3,17.43,17.55,100,0.02,100.51,4.31,334.22
2017,6,25,4,16.84,17,100,0,100.56,4.06,345.4
2017,6,25,5,18.46,17.34,93.12,0,100.6,2.81,354.26
2017,6,25,6,20.11,17.4,84.38,0,100.63,1.17,7.65
2017,6,25,7,22.7,15.37,63.31,0,100.64,1.01,11.66
2017,6,25,8,24.34,14.16,53,0,100.65,0.98,264.52
2017,6,25,9,25.3,14.01,49.56,0,100.63,2.06,240.71
2017,6,25,10,25.77,14.37,49.31,0,100.6,2.94,228.77
2017,6,25,11,26.21,14.89,49.69,0.01,100.56,3.96,222.68
2017,6,25,12,26.03,15.27,51.5,0.02,100.52,4.83,220.34
2017,6,25,13,25.67,15.77,54.31,0.03,100.48,5.2,217.49
2017,6,25,14,25.2,16.41,58.12,0.05,100.45,5.4,215.69
2017,6,25,15,24.37,17.33,64.81,0.1,100.43,5.3,212.47
2017,6,25,16,23.52,18.49,73.31,0.12,100.43,4.8,207.02
2017,6,25,17,22.88,19.12,79.31,0.1,100.44,4.57,207.05
2017,6,25,18,22.04,19.5,85.44,0.1,100.48,4.69,212.08
2017,6,25,19,20.65,18.95,89.94,0.09,100.5,5.09,225.44
2017,6,25,20,19.87,18.3,90.56,0.06,100.54,5.34,247.26
2017,6,25,21,19.18,17.36,89.31,0.03,100.56,5.72,272.27
2017,6,25,22,18.38,16.22,87.38,0.01,100.57,6.02,292.97
2017,6,25,23,17.51,15.33,87,0.01,100.56,5.9,306.98
2017,6,26,0,16.53,14.65,88.56,0,100.57,5.59,314.32
2017,6,26,1,15.7,14.37,91.62,0,100.58,5.17,318.12
2017,6,26,2,15.1,14.23,94.38,0,100.62,4.78,319.51
2017,6,26,3,14.57,14.14,97.06,0,100.68,4.4,320.55
2017,6,26,4,14.08,13.97,99.19,0,100.73,3.93,320.24
2017,6,26,5,15.79,14.52,92.06,0,100.77,2.64,315.72
2017,6,26,6,17.82,14.57,81.31,0,100.8,1.91,310.86
2017,6,26,7,20.09,13.12,64.25,0,100.82,2.82,310.62
2017,6,26,8,21.37,12.73,57.81,0,100.82,2.91,293.26
2017,6,26,9,22.34,12.87,55.06,0,100.82,3.09,274.21
2017,6,26,10,23.06,12.95,53,0.01,100.8,3.46,260.9
2017,6,26,11,23.52,13.01,51.81,0.02,100.76,3.92,251.38
2017,6,26,12,23.66,13.21,52,0.05,100.72,4.34,243.39
2017,6,26,13,23.48,13.4,53.25,0.05,100.68,4.55,235.76
2017,6,26,14,23.58,13.73,54,0.02,100.65,4.68,229.47
2017,6,26,15,23.4,14.04,55.75,0.03,100.62,4.75,225.87
2017,6,26,16,23.08,14.56,58.69,0.03,100.6,4.79,221.83
2017,6,26,17,22.4,15.58,65.44,0.01,100.6,4.73,218.97
2017,6,26,18,20.9,16.7,76.88,0.01,100.62,4.91,218.22
2017,6,26,19,18.47,15.83,84.69,0.01,100.65,5.51,222.24
2017,6,26,20,17.56,15.37,86.94,0.02,100.68,5.6,228.51
2017,6,26,21,16.87,15.14,89.5,0.02,100.69,5.29,234.81
2017,6,26,22,16.14,14.91,92.56,0.02,100.68,4.8,242.06
2017,6,26,23,15.54,14.65,94.62,0.03,100.67,4.59,248.98
2017,6,27,0,14.94,14.26,95.94,0.03,100.67,4.1,258.9
2017,6,27,1,14.77,14.05,95.5,0.03,100.67,3.53,267.21
2017,6,27,2,14.61,13.86,95.31,0.06,100.66,2.94,271.68
2017,6,27,3,14.44,13.71,95.31,0.13,100.69,2.73,281.21
2017,6,27,4,14.46,13.68,95,0.21,100.72,2.4,292.22
2017,6,27,5,15.45,14.43,93.44,0.37,100.75,1.89,300.27
2017,6,27,6,16.61,15.26,91.62,0.67,100.76,1.08,293.96
2017,6,27,7,18.79,14.66,77.19,0.14,100.78,2.44,242.94
2017,6,27,8,18.9,13.73,72.06,0.1,100.77,2.72,232.83
2017,6,27,9,19.84,13.35,66.25,0.07,100.73,2.27,211.07
2017,6,27,10,21.3,13.33,60.44,0.07,100.66,2.79,199.15
2017,6,27,11,22.64,13.75,57.31,0.08,100.6,3.76,206.25
2017,6,27,12,23.29,13.73,55.12,0.1,100.54,4.56,212.98
2017,6,27,13,23.52,13.55,53.75,0.1,100.5,5.02,218.37
2017,6,27,14,23.54,13.4,53.25,0.09,100.46,5.16,224.26
2017,6,27,15,23.27,13.41,54.06,0.09,100.44,5.14,231.67
2017,6,27,16,22.8,13.79,57,0.09,100.43,4.86,237.95
2017,6,27,17,21.94,14.71,63.75,0.08,100.46,4.52,246.8
2017,6,27,18,20.35,15.72,74.81,0.07,100.51,4.66,264.52
2017,6,27,19,18.16,14.97,81.56,0.07,100.57,5.35,285.76
2017,6,27,20,17.13,14.48,84.31,0.06,100.64,5.63,302.12
2017,6,27,21,16.39,14.15,86.5,0.04,100.68,5.44,313.25
2017,6,27,22,15.54,13.83,89.44,0.01,100.71,5.15,317.83
2017,6,27,23,14.8,13.53,91.88,0.01,100.73,4.95,316.22
2017,6,28,0,14.26,13.26,93.62,0,100.75,4.86,312.33
2017,6,28,1,13.77,13.02,95.06,0.01,100.78,4.88,304.96
2017,6,28,2,13.36,12.78,96.19,0.01,100.81,4.94,297.7
2017,6,28,3,12.94,12.5,97,0.01,100.86,4.89,294.72
2017,6,28,4,12.64,12.23,97.19,0,100.91,4.8,294.94
2017,6,28,5,14.1,12.45,89.62,0,100.96,3.69,296.29
2017,6,28,6,16.13,12.37,78.31,0,101.03,3.74,304.35
2017,6,28,7,18.36,11.61,64.75,0,101.09,4.5,313.95
2017,6,28,8,19.9,10.81,55.81,0,101.11,4.53,311.64
2017,6,28,9,21.07,10.31,50.25,0,101.1,4.33,303.66
2017,6,28,10,22.05,10.26,47.19,0,101.06,4.25,294.68
2017,6,28,11,22.83,10.52,45.88,0,101.03,4.39,285.17
2017,6,28,12,23.47,11.04,45.62,0,101.01,4.76,278.12
2017,6,28,13,23.91,11.69,46.31,0,100.99,4.97,276.14
2017,6,28,14,24.12,12.3,47.56,0,100.97,4.95,278.53
2017,6,28,15,24.07,12.82,49.44,0,100.94,4.59,282.29
2017,6,28,16,23.7,13.45,52.62,0,100.93,4.26,279.62
2017,6,28,17,23.23,14.37,57.44,0,100.92,3.99,268.09
2017,6,28,18,21.26,16.08,72.31,0,100.95,4.29,251.73
2017,6,28,19,18.61,14.87,78.88,0,100.97,5.24,239.15
2017,6,28,20,17.72,14.47,81.19,0,101,6.13,227.27
2017,6,28,21,17.55,14.37,81.56,0,101.03,6.9,223.81
2017,6,28,22,17.59,14.19,80.44,0,101.08,6.99,228.99
2017,6,28,23,17.44,13.83,79.5,0,101.14,6.66,235.08
2017,6,29,0,16.83,13.54,80.94,0,101.15,6.03,236.68
2017,6,29,1,16.24,13.51,83.81,0,101.15,5.51,237.03
2017,6,29,2,15.5,13.44,87.5,0,101.14,5.38,236.49
2017,6,29,3,15.1,13.47,89.94,0,101.15,5.46,238.33
2017,6,29,4,15.32,13.68,89.88,0,101.21,5.07,241.26
2017,6,29,5,16.43,14.31,87.38,0,101.24,4.24,234.99
2017,6,29,6,17.92,14.73,81.69,0,101.24,2.97,221.06
2017,6,29,7,19.89,15.65,76.69,0,101.22,3.86,209.47
2017,6,29,8,22.23,16.04,68.06,0,101.18,5.57,212.04
2017,6,29,9,23.76,16.18,62.56,0,101.13,6.1,205.91
2017,6,29,10,24.71,16.38,59.94,0,101.05,6.86,196.74
2017,6,29,11,25.37,16.68,58.69,0,101.01,7.47,196.52
2017,6,29,12,25.81,16.88,57.94,0,100.98,7.85,196.42
2017,6,29,13,26.01,17.13,58.12,0,100.95,8.2,195.71
2017,6,29,14,25.63,17.35,60.25,0,100.92,8.49,194.16
2017,6,29,15,24.9,17.75,64.44,0,100.89,8.57,191.36
2017,6,29,16,24.11,18.14,69.25,0,100.87,8.57,188.91
2017,6,29,17,23.23,18.43,74.31,0,100.85,8.25,186.42
2017,6,29,18,22.19,18.56,79.81,0,100.86,7.69,186.24
